freq,star,words
284,15,whole differ
284,15,els just
284,15,waitress explain
284,15,finish mine
284,15,recommend dish
284,15,us prompt
284,15,honest just
284,15,attitud toward
284,15,quick becaus
284,15,fresh lemon
284,15,without wait
284,15,disappoint us
284,15,rock cafe
284,15,der prei
284,15,fun way
284,15,potato all
284,15,shrimp chip
284,15,still around
284,15,singl piec
284,15,ampl amount
284,15,will last
284,15,around sinc
284,15,genuin nice
284,15,lyche martini
284,15,entertain book
284,15,huge salad
284,15,small wait
284,15,trendi restaur
284,14,incred tender
284,15,ham egg
284,15,one saturday
284,15,recommend he
284,15,water without
284,15,origin owner
284,15,die tisch
284,15,hummus appet
284,15,burger again
284,15,cake dessert
284,15,goe back
284,15,see ya
284,15,small locat
284,15,chees yum
284,15,nice thin
284,15,paper menu
284,15,busi casual
284,15,sushi platter
284,15,cost 10
284,15,visit onc
284,15,simpli said
284,15,annoy becaus
284,15,mall area
284,15,top servic
283,15,fine tune
283,15,not dare
283,15,he realiz
283,15,littl chicken
283,15,realli beauti
283,15,side overal
283,15,aber es
283,15,place total
283,15,like almost
283,15,qualiti good
283,15,pork skin
283,15,chocol lover
283,15,staff super
283,15,cute insid
283,15,good bet
283,15,appet portion
283,15,like three
283,15,liter one
283,15,essen das
283,15,fair fast
283,15,side instead
283,15,creami tomato
283,15,bacon mac
283,15,server ever
283,15,short line
283,15,chines japanes
283,15,tea hous
283,15,good pork
283,15,staff quick
283,15,african american
283,15,okay just
283,15,pricey than
283,15,pretti poor
283,15,sauc even
283,15,fresh whip
283,15,menu most
283,15,old bay
283,15,dure prime
283,15,chees grill
283,15,repli no
283,15,warm enough
283,15,dip strawberri
283,15,just cut
283,15,truli disappoint
283,14,nice compliment
283,15,seat just
283,15,chang thing
283,15,fri serv
283,15,certain recommend
283,15,italian wed
283,15,size meal
283,15,us 10
283,15,everi server
283,15,offer gluten
283,15,than dinner
283,15,tabl left
283,15,will usual
283,15,italian eateri
283,15,previous owner
283,15,scream orgasm
283,15,menu lot
283,15,better sandwich
283,15,england clam
283,15,endroit est
283,15,british pub
283,15,origin one
283,15,veggi dog
282,15,name suggest
282,15,cream not
282,15,mushroom pasta
282,15,delici creami
282,15,new employe
282,15,price tri
282,15,usual place
282,15,great until
282,15,fig jam
282,15,reason enough
282,15,still juici
282,15,than 40
282,15,went tonight
282,15,frozen drink
282,15,girl came
282,15,base soup
282,15,els not
282,15,fruit bowl
282,15,time im
282,15,slight chewi
282,15,order separ
282,15,place includ
282,15,want cheap
282,15,go enjoy
282,15,go even
282,15,feed 4
282,15,quick tip
282,15,philadelphia roll
282,15,look thing
282,15,harri teeter
282,15,tast fishi
282,15,huge sandwich
282,15,real chicken
282,15,appl cinnamon
282,15,deliveri man
282,15,serv sushi
282,15,cook shrimp
282,15,bim bap
282,15,much select
282,15,winter night
282,15,fresh noodl
282,15,restaur downtown
282,15,snack bar
282,15,whi no
282,15,all incred
282,15,ok howev
282,15,like breakfast
282,15,three separ
282,15,crispi bread
282,15,better fri
282,15,north indian
282,15,sure thing
282,15,ani indic
282,15,incred attent
282,15,three friend
282,15,all hour
282,15,small shrimp
282,15,chees spread
282,15,fine din
282,14,clean bright
281,15,most notabl
281,15,bacon onion
281,15,anoth 1
281,15,40 dollar
281,15,food peopl
281,15,good pie
281,15,mention earlier
281,15,nice neighborhood
281,15,pizza well
281,15,time enjoy
281,15,she realiz
281,15,get mad
281,15,area near
281,15,all custom
281,15,absolut outstand
281,15,give three
281,15,decid whether
281,15,nice italian
281,15,meal good
281,15,may never
281,15,chang much
281,15,seem overwhelm
281,15,fast effici
281,15,not deni
281,15,small scoop
281,15,wenn es
281,15,crowd pleaser
281,15,poach pear
281,14,onli critiqu
281,15,louder than
281,15,price differ
281,15,plus 2
281,15,sooooooo good
281,15,drink call
281,15,chicken special
281,15,much servic
281,15,pork brisket
281,15,minor issu
281,15,high energi
281,15,relat fast
281,15,got done
281,15,weird textur
281,15,local photo
281,15,dear friend
281,15,speak french
281,15,user local
281,15,quit decent
281,15,chocol cheesecak
281,15,good famili
281,15,start take
281,15,general pretti
281,15,littl tini
281,15,immedi got
281,15,wink lizard
281,14,knowledg friend
281,15,blacken salmon
281,15,chines deliveri
281,15,servic manag
281,15,onli draw
281,15,not measur
281,15,alway pass
281,15,bar section
281,15,alreadi start
281,15,chorizo sausag
281,15,da die
281,15,veri hit
281,15,sashimi plate
281,15,mapl glaze
281,15,pomegran seed
281,15,ich es
281,15,classic breakfast
281,15,differ day
281,15,chicken flatbread
281,15,alway felt
280,15,time due
280,15,nice break
280,15,delici serv
280,15,alway tip
280,15,flavor explos
280,15,he sat
280,15,run all
280,15,one woman
280,15,again dure
280,15,z teja
280,15,eat no
280,15,restaur instead
280,15,menu made
280,15,udon soup
280,15,place keep
280,15,arriv veri
280,15,cold insid
280,15,chees sour
280,15,outsid dine
280,15,nice bite
280,15,quick becam
280,15,butter cooki
280,15,ground floor
280,15,busi enough
280,15,not met
280,15,insan delici
280,15,arriv until
280,15,delici beer
280,15,poor guy
280,15,servic server
280,15,offer water
280,15,work perfect
280,15,coffe mug
280,15,ani addit
280,15,waiter walk
280,15,shitti servic
280,15,parti go
280,15,just us
280,15,server inform
280,15,without meat
280,15,10 wing
280,15,tradit korean
280,15,cent wing
280,15,free top
280,15,girl got
280,15,40 00
280,15,oh sorri
280,15,dinner veri
280,15,dessert order
280,15,plantain chip
280,15,fresh cilantro
280,15,food give
280,15,onli small
280,15,nicht das
280,15,bill arriv
280,15,banana chocol
280,15,ambianc veri
280,15,odd thing
280,15,balsam glaze
280,15,potato tater
280,15,just fill
279,15,includ rice
279,15,help friend
279,15,food much
279,15,gone bad
279,15,probabl find
279,15,ocean club
279,15,int rieur
279,15,love korean
279,15,care enough
279,15,old love
279,15,like white
279,15,egg omelet
279,15,even dinner
279,15,frisch zubereitet
279,15,though most
279,15,cook he
279,15,cook style
279,15,mexican fusion
279,15,good present
279,15,three roll
279,15,3 night
279,15,quick greet
279,15,tri much
279,15,realli depend
279,15,veri pack
279,15,even bigger
279,15,owner she
279,15,color scheme
279,15,realli someth
279,15,sunflow seed
279,15,good simpl
279,15,friend sinc
279,15,poor made
279,15,weekday afternoon
279,15,order pick
279,15,all felt
279,15,vega valley
279,15,light toast
279,15,jade red
279,15,also decent
279,15,live veri
279,15,takeout box
279,15,babi shower
279,15,delici thai
279,15,sit togeth
279,15,und zu
279,15,bare made
279,15,restaur nice
279,15,order sheet
279,15,ranch dip
279,15,delici staff
279,15,still tip
279,15,mai c
279,15,chewi crust
279,15,manag also
279,15,tomatillo sauc
279,15,great treat
279,15,truli care
279,15,great pride
279,15,yummi sauc
279,15,clean not
279,15,amaz everyon
279,15,least anoth
279,15,onli rate
279,15,until 5
279,15,great take
279,15,steak dish
279,15,also servic
279,15,small appet
279,15,lamb meatbal
279,15,pickl ginger
279,15,babi bok
279,15,although veri
279,15,lawrenc market
279,15,chandler locat
278,15,spice just
278,15,veri crisp
278,15,just decent
278,15,earli befor
278,15,load potato
278,15,8 hour
278,15,sever type
278,15,asian flavor
278,15,worth anoth
278,15,cheap either
278,15,wait will
278,15,becaus appar
278,15,arriv he
278,15,french baguett
278,15,el pastor
278,15,chang owner
278,15,shred carrot
278,15,shred cabbag
278,15,auf ein
278,15,turkey wrap
278,15,18 99
278,15,accompani sauc
278,15,food speak
278,15,say 3
278,15,most basic
278,15,someth close
278,15,meinung nach
278,15,surf n
278,15,server actual
278,15,no soup
278,15,menu avail
278,15,age steak
278,15,sound veri
278,15,pay much
278,15,mandarin orang
278,15,made hot
278,15,ceaser salad
278,15,offer drink
278,15,warm soft
278,15,even abl
278,15,like back
278,15,work dinner
278,15,reason food
278,15,less salt
278,15,onli review
278,15,one except
278,15,best falafel
278,15,cream all
278,15,turn us
278,15,al vorspeis
278,15,dinner come
278,15,beer tap
278,15,mean not
278,15,fat kid
278,15,hear good
278,15,spent time
278,15,special meal
278,15,rat pack
278,15,solid good
278,15,recent came
278,15,get exact
278,15,us anyway
278,15,ani money
278,15,us thank
278,15,school kid
278,15,steak quesadilla
278,15,hous brew
278,15,tabl includ
278,15,amaz review
278,15,anoth 25
278,15,fatti brisket
278,15,though noth
278,15,got takeout
278,15,gut besucht
278,15,anyth except
278,15,good attent
278,15,amaz thank
278,15,vega one
278,15,waitress also
278,15,nach einem
278,15,pricey compar
278,15,night like
278,15,pineappl salsa
278,15,veri unfriend
278,15,breakfast choic
277,15,worth all
277,15,get everyon
277,15,social deal
277,15,pickl cabbag
277,15,usual prefer
277,15,smack dab
277,15,visit cleveland
277,15,ani sandwich
277,15,convinc us
277,15,go forward
277,15,just hate
277,15,flavor ice
277,15,dri dri
277,15,person opinion
277,15,great mayb
277,15,place super
277,15,she definit
277,15,nice twist
277,15,espresso machin
277,15,present nice
277,15,decent time
277,15,noth much
277,15,simpl breakfast
277,15,came within
277,15,all vegan
277,15,just goe
277,15,worth drive
277,15,prior review
277,15,wir nicht
277,15,two tini
277,15,tabl will
277,15,quit flavor
277,15,veget curri
277,15,size plate
277,15,tad dri
277,15,tabl clear
277,15,quick though
277,15,food worth
277,15,veri crunchi
277,15,alway accommod
277,15,gyro salad
277,15,aufmerksam und
277,15,veri sick
277,15,perfect bite
277,15,bar seem
277,15,3 visit
277,15,buttermilk biscuit
277,15,ani new
277,15,auch schon
277,15,all sushi
277,15,hous beer
277,15,previous time
277,15,max brenner
277,15,work like
277,15,share food
277,15,us first
277,15,even attempt
277,15,bartend took
277,15,bartend told
277,15,3 shrimp
277,15,cours she
277,15,expect howev
277,15,one price
277,15,un restaur
277,15,warm insid
277,15,not bread
277,15,well appoint
277,15,tasti drink
277,15,howev everyth
277,15,food absolut
277,15,no attent
277,15,music good
277,15,one suggest
277,15,recent renov
277,15,realli let
277,15,ist gut
277,15,amaz tasti
277,15,crunchi crust
277,15,tini cup
277,15,delici everyon
277,15,onli plus
277,15,mayo base
276,15,sure whether
276,15,tabl booth
276,15,appet like
276,15,custom walk
276,15,than great
276,15,top ten
276,15,veri enthusiast
276,15,actual put
276,15,bad busi
276,11,place zero
276,15,burger though
276,15,recommend reserv
276,15,see much
276,15,meal everi
276,15,befor 11am
276,15,go easi
276,15,beef combo
276,15,feta fri
276,15,went somewher
276,15,not soft
276,15,onli know
276,15,star first
276,15,sever locat
276,15,price 10
276,15,time instead
276,15,order today
276,15,qualiti steak
276,15,see everyth
276,15,mediocr experi
276,15,bacon ham
276,15,menu without
276,15,air condition
276,15,burger order
276,15,befor 6
276,15,differ select
276,15,russian dress
276,15,euro burger
276,15,clam mussel
276,15,solid breakfast
276,15,most fast
276,15,good combo
276,15,good date
276,15,french bakeri
276,15,awesom bartend
276,15,restaur alway
276,15,than typic
276,15,actual found
276,15,boca park
276,14,sauc perfect
276,15,new thai
276,15,rice also
276,15,restaur set
276,15,great sweet
276,15,not anyon
276,15,all howev
276,15,veri comfi
276,15,alway warm
276,15,better version
276,15,fountain soda
276,15,not extraordinari
276,15,size salad
276,15,waitress offer
276,15,help keep
276,15,server onli
276,15,sad thing
276,15,servic wonder
276,15,ta give
276,15,seed bun
276,15,still offer
276,15,3 separ
276,15,she agre
275,15,come w
275,15,au erdem
275,15,deliveri pizza
275,15,seafood item
275,15,just roll
275,15,monta ramen
275,15,million dollar
275,15,fri ravioli
275,15,pickl red
275,15,tradit style
275,15,day night
275,15,recommend peopl
275,15,portion serv
275,15,total lack
275,15,peopl leav
275,15,colleg bar
275,15,kinda gross
275,15,phenomen food
275,15,sure glad
275,15,done befor
275,15,delici season
275,15,much chicken
275,15,special 3
275,15,person fave
275,15,ani number
275,15,fresh right
275,15,vietnames dish
275,15,much later
275,15,definit prefer
275,15,wal mart
275,15,els he
275,15,n turf
275,15,charg 5
275,15,48 hour
275,15,walk pass
275,15,experi went
275,15,will all
275,15,alway pleas
275,15,like oliv
275,15,chop suey
275,15,quick howev
275,15,potato not
275,15,within second
275,15,tabl everi
275,15,expens either
275,15,great best
275,15,excel one
275,15,get less
275,15,sage chicken
275,15,host staff
275,15,two floor
275,15,one issu
275,15,spice rub
275,15,red bull
275,15,super fanci
275,15,mani bad
275,15,con pollo
275,15,start yell
275,15,noch einen
275,15,closest place
275,15,small though
275,15,fail miser
275,15,suggest come
275,14,light yet
275,15,u like
275,15,ani bar
275,15,onli think
275,15,et bien
275,15,authent delici
274,15,choic than
274,15,mix seafood
274,15,becaus onc
274,14,delici soup
274,15,drink overal
274,15,open just
274,15,brought water
274,15,chocol raspberri
274,15,day howev
274,15,nice cold
274,15,well next
274,15,like salad
274,15,made recommend
274,15,blew us
274,15,chef know
274,15,feel all
274,15,breakfast becaus
274,15,veri thought
274,15,particular impress
274,15,sausag mushroom
274,15,near close
274,15,cours arriv
274,15,greasi burger
274,15,sat near
274,15,back tonight
274,15,duck fri
274,15,thai tast
274,15,share among
274,15,sesam ice
274,15,vega 2
274,15,lemon flavor
274,15,anyon come
274,15,butter tart
274,15,water right
274,15,made thing
274,15,item becaus
274,15,sweet than
274,15,social hous
274,15,inch long
274,15,import than
274,15,fulli book
274,15,friend onli
274,15,expens one
274,15,sauc base
274,15,not skimpi
274,15,just happi
274,15,servic peopl
274,15,great sign
274,15,12 14
274,15,veri understand
274,15,room look
274,15,togeth well
274,15,excel lunch
274,15,offer sampl
274,15,tap select
274,15,adventur eater
274,15,7 differ
274,15,away one
274,15,all price
274,15,5 second
274,15,all busi
274,15,oh ya
274,15,absolut delish
274,15,beer no
274,15,notch food
274,15,chef salad
274,15,realli dislik
274,15,big restaur
274,15,throw back
274,15,els she
274,15,al auch
274,15,look busi
274,15,meiner meinung
274,15,review all
274,15,atlant salmon
274,15,though everyth
274,15,few new
274,15,bbq brisket
274,15,bear diner
274,15,finish dinner
274,15,rice everyth
274,15,cook even
274,15,serious just
274,15,glass door
274,15,actual sit
274,15,still keep
273,15,distilleri district
273,15,serv authent
273,15,mexican meal
273,15,und f
273,15,great sport
273,15,mani level
273,15,hidden behind
273,15,man hier
273,15,town hand
273,15,slight salti
273,15,super full
273,15,trade show
273,15,good homemad
273,15,fort mill
273,15,littl space
273,15,roll just
273,15,just onc
273,15,fresh just
273,15,mild spice
273,15,est bon
273,15,super late
273,15,daili dose
273,15,just realiz
273,15,two dinner
273,15,vice versa
273,15,real disappoint
273,15,even possibl
273,15,butter chocol
273,15,time visitor
273,15,bill befor
273,15,not repeat
273,15,ive tri
273,15,tri first
273,15,come everi
273,15,meal definit
273,15,everi flavor
273,15,two bartend
273,15,25 buck
273,15,kept bring
273,15,fine though
273,15,peopl even
273,15,spici pepper
273,15,tast nice
273,15,menu tri
273,15,fresh also
273,15,tender insid
273,15,certain amount
273,15,24 99
273,15,pair nice
273,15,level 2
273,15,forgot one
273,15,veggi salad
273,15,size sandwich
273,15,meat came
273,15,miss depend
273,15,hour end
273,15,vegetarian select
273,15,sashimi sushi
273,15,like big
273,15,tradit thai
273,15,well serv
273,15,chang menu
273,15,complet unaccept
273,15,never given
273,15,owner made
273,15,befor move
273,15,problem find
273,15,serv dish
273,15,anoth bowl
273,15,he describ
273,15,chop onion
273,15,came earli
273,15,10 mile
273,15,look dirti
273,15,utter disappoint
273,15,not extens
273,15,go she
273,15,duck dish
273,15,wine he
273,15,mom love
273,15,star no
272,15,extens select
272,15,store manag
272,15,one make
272,15,sauc flavor
272,15,stop order
272,15,beef pad
272,15,actual seem
272,15,eat establish
272,15,major complaint
272,14,interest mix
272,15,realiz he
