freq,star,words
31,15,goe until 7
31,15,und das restaur
31,15,american style breakfast
31,14,tri everi flavor
31,15,onli one avail
31,14,pimento chees spread
31,10,will never take
31,15,nice dim lit
31,15,new strip mall
31,12,portion great tast
31,14,pleasant surpris good
31,13,caramel brussel sprout
31,15,big name chef
31,15,turkey bacon swiss
31,9,decent food noth
31,13,tomato kalamata oliv
31,15,wenn man ein
31,15,few differ appet
31,15,5 differ flavor
31,15,grill next door
31,10,mani option around
31,15,tast good overal
31,15,almost never happen
31,10,she look confus
31,15,sour cream chive
31,15,provid quick servic
31,15,vegan friend restaur
31,14,hour price all
31,15,just go across
31,12,waitress final brought
31,15,waren mit dem
31,15,add ani flavor
31,15,said 30 minut
31,15,main cours order
31,15,tell us anyth
31,15,prei leistung stimmt
31,15,buffet crab leg
31,14,steam egg custard
31,10,waitress she just
31,13,sea weed salad
31,9,delici bread pud
31,12,h sitez pas
31,15,egg meat potato
31,15,thursday happi hour
31,14,homemad english muffin
31,15,sub par compar
31,14,middl eastern bakeri
31,15,h te de
31,15,she provid us
31,15,00 not bad
31,15,order all togeth
31,15,garlic butter shrimp
31,15,best blue chees
31,15,soup he said
31,14,one major complaint
31,15,much better howev
31,14,veri flavor though
31,15,mayb 15 peopl
31,15,ice cream milk
31,10,certain not good
31,15,carrot ginger soup
31,14,rich dark chocol
31,15,favorit pho spot
31,15,green chili chees
31,15,offer good valu
31,10,serv bare warm
31,15,real custom servic
31,15,one day last
31,13,new american cuisin
31,15,least 30 time
31,15,veri nice area
31,15,hour menu look
31,15,guy help us
31,14,green side salad
31,14,etwa entt uscht
31,3,horribl horribl custom
31,13,style slow cook
31,12,desert next time
31,15,pay 20 buck
31,15,buffalo style wing
31,15,price chines food
31,10,all around 5
31,15,though not all
31,15,all mean give
31,12,not super high
31,15,friday night howev
31,11,terribl just terribl
31,15,seafood tast fresh
31,15,happi hour burger
31,15,good greasi spoon
31,15,offer free valet
31,11,well never again
31,14,la r gion
31,15,las vega though
31,15,20 year sinc
31,14,good quick lunch
31,15,friend servic everyth
31,14,jelli roast milk
31,14,back great memori
31,15,get all kind
31,14,menu item next
31,15,somewher els instead
31,15,everi last piec
31,9,amaz food high
31,14,littl bit pricier
31,13,spring train basebal
31,15,two differ salsa
31,14,great not greasi
31,15,water next time
31,15,noth special chicken
31,15,without ani question
31,15,onli make one
31,15,egg fu yung
31,15,he also tri
31,15,say everi time
31,15,noth fanci no
31,15,he want anoth
31,1,put zero star
31,13,flavor cream chees
31,14,2 appet 1
31,15,tri again just
31,11,great even better
31,15,deep fri avocado
31,14,bit thinner than
31,15,tri especi sinc
31,15,bad slow servic
31,15,dine experi although
31,15,probabl becaus he
31,12,best italian sub
31,12,fast custom servic
31,14,war sch n
31,15,young 20 someth
31,10,us she never
31,13,next time yes
31,9,all around fantast
31,15,hot pot rice
31,15,le g rant
31,15,et il n
31,14,chain steak hous
31,15,eat make sure
31,15,also veri pricey
31,14,8 differ kind
31,15,not order take
31,15,got regular fri
31,12,guy 5 star
31,15,ai not worth
31,14,clean clean clean
31,15,5 5 not
31,12,return factor 80
31,14,eat again until
31,15,someon els pick
31,10,got one star
31,15,not good pizza
31,13,favorit dine spot
31,13,friend staff no
31,14,great great atmospher
31,15,veri well overal
31,15,sauc tast just
31,15,veri veri fast
31,15,filet mignon serv
31,12,add anoth dimens
31,10,come back best
31,15,ruth chris steakhous
31,15,medium rare ribey
31,12,perfect great food
31,15,feel veri well
31,9,great definit go
31,14,furikak crispi yam
31,15,qualiti craft beer
31,9,alway great staff
31,15,truffl scallop potato
31,15,war es dann
31,14,slight sweeter than
31,14,pretti standard mexican
31,15,three differ dip
31,15,bread he said
31,15,doubl corn tortilla
31,15,grill red onion
31,15,compani holiday parti
31,14,share one plate
31,15,right befor lunch
31,14,pretti standard not
31,15,deep fri anyth
31,15,onli peopl eat
31,15,onli margin better
31,15,dine experi first
31,14,pretti good serv
31,15,hat das essen
31,14,pork belli everyth
31,15,veri good idea
31,12,veri friend greet
31,15,someon els make
31,15,option rather than
31,13,seem realli happi
31,15,16 oz rib
31,15,ice cream order
31,15,staff member work
31,15,casual dress code
31,14,american size portion
31,13,locat 3 5
31,14,fri not greasi
31,15,top even though
31,15,silver dollar size
31,15,great crab cake
31,15,one review mention
31,15,reason good food
31,15,not bad even
31,10,anytim soon unless
31,14,authent than most
31,14,veri light not
31,15,get half price
31,15,carrot cake cupcak
31,14,great not just
31,14,just attent enough
31,15,veri fresh though
31,14,babi kale salad
31,13,he alway made
31,15,cook chines food
31,15,not onc ask
31,15,sushi sashimi roll
31,12,full all night
31,15,atmospher decent food
31,10,min later no
31,15,last time not
31,15,relat small restaur
31,12,complement one anoth
31,15,like green bean
31,15,not get near
31,15,like grill chicken
31,15,definit not anyth
31,15,broil chicken salad
31,15,like fish stick
31,8,us will never
31,15,2 month later
31,15,order anyth besid
31,14,find most place
31,13,favorit vega restaur
31,10,good fifteen minut
31,15,extrem busi dure
31,14,coupl pool tabl
31,14,us just fine
31,15,direkt neben dem
31,15,veri small side
31,14,fair good select
31,15,pour un prix
31,15,veri few vegetarian
31,15,platz zu bekommen
31,14,almond french toast
31,15,la comida es
31,13,apport votr vin
31,15,until she got
31,15,chili verd burrito
31,15,crust pepperoni pizza
31,14,8 differ type
31,9,everyth tast homemad
31,15,old daughter love
31,15,cheesi bread stick
31,15,tri just becaus
31,15,later he said
31,10,hit rock bottom
31,12,area will definit
31,15,go home earli
31,15,few week sinc
31,6,all not impress
31,15,all good except
31,15,troubl find park
31,15,like 1 4
31,12,all around fun
31,15,see attach photo
31,12,most delici dish
31,14,tomato roast red
31,15,chines restaur howev
31,15,asian mexican italian
31,14,foie gras french
31,15,tri hot pot
31,15,also walk around
31,15,locat 4 time
31,12,giant beer pong
31,12,filet mignon meatbal
31,14,no alcohol serv
31,15,und die bedienungen
31,10,great food poor
31,12,great local hangout
31,14,good although noth
31,15,ich habe das
31,15,not know someth
31,12,definit comfort food
31,15,servic just like
31,14,pinch 4 star
31,15,ew pad thai
31,14,get busi though
31,10,fell apart befor
31,12,dessert great servic
31,15,otherwis pretti good
31,15,gluten free breakfast
31,13,realli enjoy work
31,14,l occas de
31,15,10 min ago
31,13,p p p
31,15,year ago howev
31,14,not like thick
31,15,around 5 15
31,15,real japanes restaur
31,15,not especi friend
31,15,back b c
31,15,spring roll fresh
31,14,ahi tuna club
31,14,salad egg roll
31,15,white steam rice
31,13,und ein gute
31,11,most amaz breakfast
31,13,took extra care
31,14,white chocol ale
31,15,salad bar option
31,15,not experienc befor
31,15,special birthday dinner
31,15,reserv 3 week
31,14,cook comfort food
31,15,crave hawaiian food
31,14,peopl will find
31,15,les gen qui
31,15,chipotl next door
31,14,servic est toujour
31,15,toffe pud push
31,15,avec beaucoup de
31,15,noodl soup came
31,14,littl deep fri
31,13,two egg hash
31,15,einen gemischten salat
31,13,use realli good
31,15,she quick took
31,15,fri chicken appet
31,14,bone marrow dish
31,10,anoth chanc mayb
31,15,duck lettuc wrap
31,13,slight al dent
31,14,also great price
31,9,flavor not bad
31,12,bring friend famili
31,15,least 5 peopl
31,14,littl outdoor patio
31,14,mir sehr gut
31,15,la poutin est
31,15,30 plus minut
31,13,red velvet bread
31,10,horribl servic not
31,9,right great food
31,15,chili relleno burrito
31,15,spici food like
31,14,good chicken sandwich
31,15,pb j sandwich
31,15,veri satisfi experi
31,14,der schw bischen
31,15,back look forward
31,15,back look like
31,15,like 1 50
31,15,avid sushi eater
31,15,pizza e pazzi
31,15,order one roll
31,15,excel bloodi mari
31,15,hostess walk us
31,15,attent next time
31,9,servic just not
31,13,god bless america
31,15,slight burnt tast
31,15,mayb 5 time
31,15,not exact make
31,15,she move us
31,15,not great one
31,12,anoth good experi
31,15,ten minut away
31,15,je n en
31,15,night half price
31,15,meal veri good
31,15,order within minut
31,14,que dire de
31,15,few time never
31,15,good servic like
31,15,bad servic becaus
31,14,friend servic though
31,15,than 4 5
31,11,mediocr food not
31,9,happi happi happi
31,13,cant realli go
31,12,friend servic tasti
31,15,lunch menu becaus
31,15,ten minut drive
31,12,spici just right
31,15,drink good beer
31,15,steak burrito bowl
31,14,meal not bad
31,15,es dann auch
31,15,great chines place
31,15,wir hatten das
31,15,first time two
31,9,week high recommend
31,15,spici tuna crispi
31,14,passion fruit mojito
31,12,best bahn mi
31,15,bring us two
31,12,ich freue mich
31,15,made veri quick
31,10,tast like cafeteria
31,13,place even exist
31,15,feel bad say
31,15,gem tlichen abend
31,14,sorbet ice cream
31,15,deep fri cauliflow
31,14,mir gef llt
31,15,seem like anyon
31,15,whole wheat bagel
31,12,place deserv all
31,15,locat not onli
31,15,got chicken fri
31,15,took almost half
31,13,onli one locat
31,15,gave us ampl
31,13,time dure happi
31,15,french fri sweet
31,15,two guy behind
31,15,nice neighborhood place
31,14,high qualiti not
31,15,not let ani
31,15,employe seem like
31,15,year ago food
31,14,nice definit will
31,15,und muss sagen
31,15,hot dog chili
31,15,tast like crab
31,10,veri disappoint also
31,15,like he said
31,13,busi strip mall
31,9,someth wrong 69
31,15,definit order someth
31,14,still fast food
31,11,not bother wast
31,15,littl old man
31,14,go dure non
31,15,step abov fast
31,15,few good beer
31,15,bring us anyth
31,15,two differ menus
31,15,food will go
31,15,ask anoth person
31,15,like real chicken
31,9,4 overal 4
31,12,good also veri
31,15,pesto oliv oil
31,15,onli 24 hour
31,15,got chicken tender
31,11,not often find
31,15,think wick spoon
31,11,pretti disappoint experi
31,14,qualiti veri good
31,13,veri well he
31,15,one larg piec
31,14,ai eu l
31,6,us veri disappoint
31,15,two young girl
31,15,romant dine experi
31,15,tast like fake
31,15,pretti big disappoint
31,9,ani bad review
31,13,well craft cocktail
31,12,price tasti food
31,14,taco short rib
31,6,onli decent item
31,12,otherwis no complaint
31,15,not bad one
31,15,not often enough
31,15,much thicker than
31,15,und die atmosph
31,12,pari texa burger
31,13,g teau au
31,15,gon na blow
31,15,noodl soup not
31,12,neighborhood water hole
31,9,fast high recommend
31,15,eat he said
31,15,greasi onion ring
31,15,le grand orang
31,14,ateli de jo
31,14,go higher than
31,15,2 min away
31,15,server assur us
31,15,frutti de mare
31,12,great famili style
31,15,special 6 99
31,12,yum will definit
31,14,lamb osso bucco
31,14,not bad great
31,15,sunday night not
31,12,noch nicht probiert
31,15,just pretti much
31,15,without ani complaint
31,15,red potato salad
31,15,garlic tuna nigiri
31,15,america taco shop
31,15,kept say she
31,15,5 peopl work
31,15,all night becaus
31,15,one tabl left
31,12,said no worri
31,12,new favorit food
31,13,great time enjoy
31,15,parc qu il
31,15,good experi howev
31,15,minut wait dure
31,14,realli blew us
31,15,bread serv befor
31,12,best french food
31,10,sick all day
31,15,glass even though
31,15,half rice half
31,14,two taco plate
31,15,believ no one
31,15,mani pho restaur
31,15,jerk chicken pasta
31,14,also pretti darn
31,15,900 degre oven
31,15,tast like appl
31,15,someon will bring
31,14,standard breakfast item
31,14,tri one dish
31,12,realli good got
31,14,veri friend host
31,15,also order drink
31,15,night drink special
31,15,realli onli like
31,15,style rice noodl
31,15,than 2 year
31,15,three item combo
31,15,2 egg scrambl
31,15,authent japanes experi
31,13,pork pork belli
31,14,40 minut away
31,15,not take 20
31,15,open till 1am
31,15,far superior than
31,10,place kick ass
31,14,share sever dish
31,15,ok tast like
31,13,time realli good
31,14,empti stomach becaus
31,15,chicken tender salad
31,15,custom servic rep
31,15,good juici burger
31,15,not drink anyth
31,12,food definit made
31,15,seat quit quick
31,14,rang 10 1
31,14,order brussel sprout
31,15,servi avec une
31,14,great meal all
31,14,air canada centr
31,14,rang 10 15
31,12,good just enough
31,15,yellow tail tuna
31,10,alway receiv excel
31,15,dine experi start
31,14,long picnic tabl
31,15,all 3 locat
31,15,fresh made naan
31,15,appl pie dessert
31,15,realli bad not
31,9,definit becom one
31,14,bacon crispi onion
31,12,though veri good
31,15,wir f hlten
31,15,quand j ai
31,15,watch diner drive
31,14,classic new york
31,15,c est comm
31,15,fresh made waffl
31,15,4 star atmospher
31,13,alway recogn us
31,15,flavor everyth els
31,15,littl further away
31,15,veri friend no
31,13,state street brat
31,15,go raw cafe
31,10,12 price tag
31,10,no brown rice
31,12,doubl truffl fri
31,13,velvet bread pud
31,15,greet us ask
31,15,open till 4
31,15,good just go
31,15,she also never
31,15,less than enjoy
31,15,not realli crispi
31,15,think he just
31,15,nice new place
31,15,huge huge huge
31,15,food definit go
31,13,spici cocktail sauc
31,11,not use glove
31,12,strip mall exterior
31,15,120 per person
31,14,differ small plate
31,14,bento box come
31,15,cute place great
31,15,saut ed pepper
31,15,american style restaur
31,15,tequila lime chicken
31,14,de tous les
31,15,two week befor
31,15,drunk colleg kid
31,15,parti realli enjoy
31,6,much better chines
31,15,final bill came
31,15,first few sip
31,15,two empti tabl
31,15,like red lobster
31,13,offer great recommend
31,15,get 2 thumb
31,9,delici excel servic
31,15,arriv right away
31,15,past 4 month
31,15,veri larg order
31,12,alway friend great
31,15,peak dine hour
31,15,wall mexican joint
31,15,order black bean
31,15,us good recommend
31,15,wall mexican place
31,14,tri make sure
31,12,amaz portion size
31,15,not realli count
31,15,ne faut pas
31,15,pittsburgh intern airport
31,14,pack dure dinner
31,15,mit dem servic
31,13,9 99 all
31,15,ask she said
31,15,everi saturday night
31,15,insid dine room
31,15,free happi hour
31,14,onli 6 buck
31,14,tempura miso soup
31,15,balsam chicken salad
31,15,not kick us
31,15,go back 2
31,15,entre also came
31,13,also 5 star
31,15,egg white turkey
31,15,sat befor us
31,15,good not enough
31,15,want fri chicken
31,15,empti tabl avail
31,15,expens menu item
31,11,covet 5 star
31,14,realli good salsa
31,15,seat next time
31,15,2 wait staff
31,13,cafe de cebu
31,12,un sehr gut
31,15,dine room one
31,14,c est plus
31,15,sehr h flich
31,14,japanes style crepe
31,14,healthi menu option
31,15,cinnamon raisin bagel
31,13,4 larg piec
31,13,gon na miss
31,15,6 happi hour
31,15,flavor pad thai
31,8,servic ever food
31,15,queen west locat
31,15,veri littl filler
31,15,call 15 minut
31,15,onli thai place
31,15,go somewher nice
31,14,aber man kann
31,12,alway save room
31,15,r mich der
31,15,time saturday night
31,14,reason price 3
31,10,ask again she
31,12,without ani servic
31,14,dessert chocol mouss
31,15,put ani sauc
31,13,arteri clog good
31,15,everi tabl get
31,15,white tuna sushi
